id,type,dewey,height,depth
34784,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.1.1,0,21
34785,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.1.2,1,21
65739,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.1.2.1,0,22
65740,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.1.2.2,0,22
34786,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.1.3,1,21
75209,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.1.3.1,0,22
75210,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.1.3.2,0,22
19944,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2,5,20
22111,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1,4,21
25815,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1,3,22
38042,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1.1,0,23
38043,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1.2,2,23
66646,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1.2.1,1,24
88895,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1.2.1.1,0,25
88896,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1.2.1.2,0,25
88897,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1.2.1.3,0,25
66647,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1.2.2,1,24
85913,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.1.2.2.1,0,25
25816,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.2.1.2,0,22
19945,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3,5,20
26539,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1,4,21
40208,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1,3,22
51286,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.1,2,23
59999,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.1.1,1,24
92226,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.1.1.1,0,25
92227,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.1.1.2,0,25
92228,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.1.1.3,0,25
60000,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.1.2,0,24
51287,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.2,1,23
59223,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.2.1,0,24
59224,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.2.2,0,24
59225,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.2.3,0,24
51288,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.3,1,23
55146,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.3.1,0,24
55147,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.1.3.2,0,24
40209,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.2,1,22
80817,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.2.1,0,23
40210,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.1.3,0,22
26540,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.1.3.2,0,21
7644,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2,5,19
8235,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2.1,4,20
26899,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2.1.1,3,21
62250,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2.1.1.1,0,22
62251,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2.1.1.2,2,22
62414,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2.1.1.2.1,0,23
62415,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2.1.1.2.2,0,23
62416,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2.1.1.2.3,1,23
89256,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.1.3.2.2.1.1.2.3.1,0,24
4336,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2,7,16
4697,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1,6,17
10521,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1,5,18
13435,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1,4,19
39665,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.1,0,20
39666,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.2,2,20
54963,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.2.1,1,21
85924,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.2.1.1,0,22
85925,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.2.1.2,0,22
85926,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.2.1.3,0,22
39667,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.3,3,20
47915,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.3.1,0,21
47916,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.3.2,0,21
47917,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.3.3,2,21
54759,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.3.3.1,1,22
71103,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.1.1.3.3.1.1,0,23
10522,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.2,1,18
63706,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.2.1,0,19
63707,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.2.2,0,19
63708,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.1.2.3,0,19
4698,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2,6,17
30098,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.1,1,18
80171,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.1.1,0,19
30099,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2,3,18
38795,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.1,2,19
61998,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.1.1,0,20
61999,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.1.2,1,20
87225,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.1.2.1,0,21
87226,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.1.2.2,0,21
87227,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.1.2.3,0,21
38796,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.2,2,19
44796,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.2.1,1,20
76387,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.2.2.1.1,0,21
30100,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3,5,18
34845,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1,4,19
38918,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1,3,20
56928,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.1,2,21
65267,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.1.1,0,22
65268,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.1.2,0,22
65269,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.1.3,1,22
69600,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.1.3.1,0,23
69601,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.1.3.2,0,23
69602,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.1.3.3,0,23
56929,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.2,0,21
56930,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.1.1.3,0,21
34846,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.2,1,19
80510,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.2.1,0,20
80511,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.2.3.2.2,0,20
4699,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.3,2,17
35181,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.3.1,0,18
35182,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.3.2,0,18
35183,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.3.3,1,18
74585,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.3.3.1,0,19
74586,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.2.3.3.2,0,19
4337,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3,4,16
23662,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.1,1,17
40772,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.1.1,0,18
23663,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.2,0,17
23664,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.3,3,17
25141,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.3.1,0,18
25142,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.3.2,2,18
28030,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.3.2.1,1,19
92533,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.3.2.1.1,0,20
92534,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.3.2.1.2,0,20
92535,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.3.2.1.3,0,20
25143,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.2.3.3.3.3,0,18
2111,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3,7,14
7109,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1,6,15
36161,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1,5,16
63332,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.1,0,17
63333,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.2,4,17
65236,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.2.1,3,18
70816,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.2.1.1,0,19
70817,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.2.1.2,2,19
78696,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.2.1.2.1,1,20
88365,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.2.1.2.1.1,0,21
70818,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.2.1.3,0,19
63334,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.1.1.3,0,17
7110,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2,6,15
26219,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.1,3,16
53071,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.1.1,0,17
53072,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.1.2,2,17
57817,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.1.2.1,1,18
68593,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.1.2.1.1,0,19
57818,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.1.2.2,0,18
26220,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2,5,16
34101,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1,4,17
37879,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.1,3,18
51065,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.1.1,2,19
86762,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.1.1.1,0,20
86763,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.1.1.2,0,20
86764,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.1.1.3,1,20
96559,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.1.1.3.1,0,21
96560,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.1.1.3.2,0,21
96561,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.1.1.3.3,0,21
37880,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.2,2,18
77092,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.2.1,1,19
85784,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.2.1.1,0,20
77093,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.2.2,1,19
80463,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.2.2.1,0,20
80464,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.1.2.2.2,0,20
34102,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.2,0,17
34103,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.3,2,17
46777,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.3.1,1,18
78162,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.3.1.1,0,19
78163,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.3.1.2,0,19
46778,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.3.2,1,18
72648,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.3.2.1,0,19
46779,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.3.3,1,18
55605,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.2.3.3.1,0,19
26221,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.1.3.2.3,0,16
1044,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2,9,13
3670,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1,5,14
12026,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1,4,15
14762,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1,3,16
46707,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.1,1,17
55316,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.1.1,0,18
46708,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.2,2,17
53510,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.2.1,1,18
77326,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.2.1.1,0,19
77327,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.2.1.2,0,19
77328,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.2.1.3,0,19
46709,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.3,1,17
85569,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.3.1,0,18
85570,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.3.2,0,18
85571,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.1.1.3.3,0,18
12027,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.2,1,15
33249,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.2.1,0,16
12028,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3,3,15
53781,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3.1,0,16
53782,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3.2,2,16
77218,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3.2.1,1,17
78271,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3.2.1.1,0,18
78272,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3.2.1.2,0,18
78273,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3.2.1.3,0,18
77219,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3.2.2,0,17
53783,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.1.3.3,0,16
3671,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.2,3,14
15126,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.2.1,2,15
15179,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.2.1.1,1,16
45440,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.2.1.1.1,0,17
15127,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.2.2,0,15
3672,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3,8,14
6385,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.1,3,15
16827,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.1.1,2,16
49027,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.1.1.1,0,17
49028,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.1.1.2,1,17
89998,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.1.1.2.1,0,18
16828,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.1.2,1,16
36314,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.1.2.1,0,17
6386,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2,7,15
8773,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1,6,16
12686,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.1,5,17
34046,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.1.1,4,18
57765,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.1.1.1,3,19
59459,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.1.1.1.1,2,20
62341,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.1.1.1.1.1,0,21
62342,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.1.1.1.1.2,1,21
73922,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.1.1.1.1.2.1,0,22
62343,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.1.1.1.1.3,0,21
12687,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.2,1,17
67248,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.1.2.1,0,18
8774,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2,5,16
16348,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1,4,17
57719,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.1,0,18
57720,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.2,0,18
57721,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.3,3,18
75263,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.3.1,0,19
75264,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.3.2,2,19
84907,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.3.2.1,0,20
84908,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.3.2.2,1,20
87361,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.3.2.2.1,0,21
84909,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.2.2.1.3.2.3,0,20
6387,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3,7,15
12888,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1,6,16
14942,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1,5,17
16110,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1,4,18
20523,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1,3,19
34601,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.1,2,20
49102,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.1.1,1,21
89031,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.1.1.1,0,22
89032,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.1.1.2,0,22
49103,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.1.2,0,21
34602,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.2,2,20
49794,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.2.1,1,21
78097,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.2.1.1,0,22
49795,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.1.1.2.2,0,21
16111,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.2,3,18
17830,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.2.1,0,19
17831,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.2.2,2,19
43657,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.2.2.1,1,20
46377,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.2.2.1.1,0,21
46378,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.1.1.2.2.1.2,0,21
12889,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.2,0,16
12890,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.2.3.3.3,0,16
1045,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3,15,13
1490,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1,14,14
1759,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1,8,15
7115,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1,5,16
11432,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.1,4,17
27400,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.1.1,3,18
38099,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.1.1.1,0,19
38100,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.1.1.2,2,19
96688,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.1.1.2.1,0,20
96689,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.1.1.2.2,1,20
96808,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.1.1.2.2.1,0,21
11433,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.2,4,17
13098,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.2.1,2,18
55833,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.2.1.1,1,19
73912,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.2.1.1.1,0,20
55834,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.2.1.2,1,19
70520,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.2.1.2.1,0,20
55835,TreeNode,1.2.2.2.1.2.2.1.2.1.1.1.1.3.1.1.1.2.1.3,1,19
