id,type,integer_id,upper_bound,height,depth
8119,TreeNode,189588,189601,3,19
22708,TreeNode,189589,189592,1,20
51400,TreeNode,189590,189591,0,21
22709,TreeNode,189593,189600,2,20
34804,TreeNode,189594,189599,1,21
39423,TreeNode,189595,189596,0,22
39424,TreeNode,189597,189598,0,22
8120,TreeNode,189602,189619,2,19
32110,TreeNode,189603,189610,1,20
93343,TreeNode,189604,189605,0,21
93344,TreeNode,189606,189607,0,21
93345,TreeNode,189608,189609,0,21
32111,TreeNode,189611,189616,1,20
61331,TreeNode,189612,189613,0,21
61332,TreeNode,189614,189615,0,21
32112,TreeNode,189617,189618,0,20
6901,TreeNode,189621,189640,3,18
11209,TreeNode,189622,189639,2,19
15686,TreeNode,189623,189628,1,20
18550,TreeNode,189624,189625,0,21
18551,TreeNode,189626,189627,0,21
15687,TreeNode,189629,189630,0,20
15688,TreeNode,189631,189638,1,20
93035,TreeNode,189632,189633,0,21
93036,TreeNode,189634,189635,0,21
93037,TreeNode,189636,189637,0,21
6902,TreeNode,189641,189704,7,18
14233,TreeNode,189642,189669,6,19
48387,TreeNode,189643,189666,5,20
52541,TreeNode,189644,189645,0,21
52542,TreeNode,189646,189663,4,21
54429,TreeNode,189647,189662,3,22
60932,TreeNode,189648,189649,0,23
60933,TreeNode,189650,189657,2,23
66274,TreeNode,189651,189656,1,24
85304,TreeNode,189652,189653,0,25
85305,TreeNode,189654,189655,0,25
60934,TreeNode,189658,189661,1,23
87520,TreeNode,189659,189660,0,24
52543,TreeNode,189664,189665,0,21
48388,TreeNode,189667,189668,0,20
14234,TreeNode,189670,189701,5,19
17025,TreeNode,189671,189700,4,20
23457,TreeNode,189672,189673,0,21
23458,TreeNode,189674,189693,3,21
52231,TreeNode,189675,189684,2,22
57866,TreeNode,189676,189677,0,23
57867,TreeNode,189678,189679,0,23
57868,TreeNode,189680,189683,1,23
96779,TreeNode,189681,189682,0,24
52232,TreeNode,189685,189692,2,22
60512,TreeNode,189686,189689,1,23
67962,TreeNode,189687,189688,0,24
60513,TreeNode,189690,189691,0,23
23459,TreeNode,189694,189699,1,21
67390,TreeNode,189695,189696,0,22
67391,TreeNode,189697,189698,0,22
14235,TreeNode,189702,189703,0,19
3234,TreeNode,189706,189741,7,17
7404,TreeNode,189707,189740,6,18
34524,TreeNode,189708,189729,5,19
50954,TreeNode,189709,189710,0,20
50955,TreeNode,189711,189728,4,20
58107,TreeNode,189712,189727,3,21
82652,TreeNode,189713,189714,0,22
82653,TreeNode,189715,189716,0,22
82654,TreeNode,189717,189726,2,22
90722,TreeNode,189718,189725,1,23
98931,TreeNode,189719,189720,0,24
98932,TreeNode,189721,189722,0,24
98933,TreeNode,189723,189724,0,24
34525,TreeNode,189730,189733,1,19
35262,TreeNode,189731,189732,0,20
34526,TreeNode,189734,189739,1,19
48743,TreeNode,189735,189736,0,20
48744,TreeNode,189737,189738,0,20
3235,TreeNode,189742,189783,7,17
11356,TreeNode,189743,189744,0,18
11357,TreeNode,189745,189782,6,18
28599,TreeNode,189746,189755,2,19
39133,TreeNode,189747,189748,0,20
39134,TreeNode,189749,189750,0,20
39135,TreeNode,189751,189754,1,20
44310,TreeNode,189752,189753,0,21
28600,TreeNode,189756,189761,1,19
79360,TreeNode,189757,189758,0,20
79361,TreeNode,189759,189760,0,20
28601,TreeNode,189762,189781,5,19
48804,TreeNode,189763,189780,4,20
57752,TreeNode,189764,189779,3,21
75203,TreeNode,189765,189766,0,22
75204,TreeNode,189767,189768,0,22
75205,TreeNode,189769,189778,2,22
89549,TreeNode,189770,189775,1,23
96910,TreeNode,189771,189772,0,24
96911,TreeNode,189773,189774,0,24
89550,TreeNode,189776,189777,0,23
2440,TreeNode,189785,189794,3,16
3825,TreeNode,189786,189793,2,17
19318,TreeNode,189787,189792,1,18
25918,TreeNode,189788,189789,0,19
25919,TreeNode,189790,189791,0,19
528,TreeNode,189798,190063,10,13
2523,TreeNode,189799,189806,1,14
29071,TreeNode,189800,189801,0,15
29072,TreeNode,189802,189803,0,15
29073,TreeNode,189804,189805,0,15
2524,TreeNode,189807,190062,9,14
6185,TreeNode,189808,189809,0,15
6186,TreeNode,189810,190061,8,15
8996,TreeNode,189811,189974,7,16
11345,TreeNode,189812,189913,6,17
27666,TreeNode,189813,189816,1,18
64507,TreeNode,189814,189815,0,19
27667,TreeNode,189817,189870,5,18
39681,TreeNode,189818,189841,3,19
50862,TreeNode,189819,189826,2,20
63459,TreeNode,189820,189821,0,21
63460,TreeNode,189822,189825,1,21
82481,TreeNode,189823,189824,0,22
50863,TreeNode,189827,189838,2,20
59485,TreeNode,189828,189831,1,21
68258,TreeNode,189829,189830,0,22
59486,TreeNode,189832,189835,1,21
69255,TreeNode,189833,189834,0,22
59487,TreeNode,189836,189837,0,21
50864,TreeNode,189839,189840,0,20
39682,TreeNode,189842,189869,4,19
47377,TreeNode,189843,189864,3,20
47409,TreeNode,189844,189853,2,21
77737,TreeNode,189845,189846,0,22
77738,TreeNode,189847,189848,0,22
77739,TreeNode,189849,189852,1,22
89709,TreeNode,189850,189851,0,23
47410,TreeNode,189854,189861,1,21
94426,TreeNode,189855,189856,0,22
94427,TreeNode,189857,189858,0,22
94428,TreeNode,189859,189860,0,22
47411,TreeNode,189862,189863,0,21
47378,TreeNode,189865,189866,0,20
47379,TreeNode,189867,189868,0,20
27668,TreeNode,189871,189912,4,18
29323,TreeNode,189872,189885,2,19
56579,TreeNode,189873,189876,1,20
88691,TreeNode,189874,189875,0,21
56580,TreeNode,189877,189884,1,20
98268,TreeNode,189878,189879,0,21
98269,TreeNode,189880,189881,0,21
98270,TreeNode,189882,189883,0,21
29324,TreeNode,189886,189911,3,19
75452,TreeNode,189887,189888,0,20
75453,TreeNode,189889,189896,2,20
79204,TreeNode,189890,189891,0,21
79205,TreeNode,189892,189895,1,21
92902,TreeNode,189893,189894,0,22
75454,TreeNode,189897,189910,2,20
87269,TreeNode,189898,189905,1,21
92199,TreeNode,189899,189900,0,22
92200,TreeNode,189901,189902,0,22
92201,TreeNode,189903,189904,0,22
87270,TreeNode,189906,189907,0,21
87271,TreeNode,189908,189909,0,21
11346,TreeNode,189914,189919,2,17
17585,TreeNode,189915,189918,1,18
34171,TreeNode,189916,189917,0,19
11347,TreeNode,189920,189973,6,17
18858,TreeNode,189921,189922,0,18
18859,TreeNode,189923,189962,5,18
62966,TreeNode,189924,189925,0,19
62967,TreeNode,189926,189927,0,19
62968,TreeNode,189928,189961,4,19
73394,TreeNode,189929,189944,3,20
80172,TreeNode,189930,189931,0,21
80173,TreeNode,189932,189941,2,21
88953,TreeNode,189933,189940,1,22
96671,TreeNode,189934,189935,0,23
96672,TreeNode,189936,189937,0,23
96673,TreeNode,189938,189939,0,23
80174,TreeNode,189942,189943,0,21
73395,TreeNode,189945,189960,3,20
75358,TreeNode,189946,189947,0,21
75359,TreeNode,189948,189957,2,21
93541,TreeNode,189949,189950,0,22
93542,TreeNode,189951,189952,0,22
93543,TreeNode,189953,189956,1,22
97084,TreeNode,189954,189955,0,23
75360,TreeNode,189958,189959,0,21
18860,TreeNode,189963,189972,2,18
39658,TreeNode,189964,189971,1,19
87517,TreeNode,189965,189966,0,20
87518,TreeNode,189967,189968,0,20
87519,TreeNode,189969,189970,0,20
8997,TreeNode,189975,189990,3,16
46440,TreeNode,189976,189985,2,17
52680,TreeNode,189977,189978,0,18
52681,TreeNode,189979,189984,1,18
70569,TreeNode,189980,189981,0,19
70570,TreeNode,189982,189983,0,19
46441,TreeNode,189986,189989,1,17
79107,TreeNode,189987,189988,0,18
8998,TreeNode,189991,190060,6,16
16721,TreeNode,189992,189993,0,17
16722,TreeNode,189994,190027,5,17
18627,TreeNode,189995,190024,4,18
19164,TreeNode,189996,189997,0,19
19165,TreeNode,189998,190017,3,19
21769,TreeNode,189999,190002,1,20
72852,TreeNode,190000,190001,0,21
21770,TreeNode,190003,190006,1,20
51260,TreeNode,190004,190005,0,21
21771,TreeNode,190007,190016,2,20
35295,TreeNode,190008,190015,1,21
82311,TreeNode,190009,190010,0,22
82312,TreeNode,190011,190012,0,22
82313,TreeNode,190013,190014,0,22
19166,TreeNode,190018,190023,2,19
33466,TreeNode,190019,190022,1,20
35153,TreeNode,190020,190021,0,21
18628,TreeNode,190025,190026,0,18
16723,TreeNode,190028,190059,4,17
19014,TreeNode,190029,190032,1,18
50909,TreeNode,190030,190031,0,19
19015,TreeNode,190033,190044,3,18
51607,TreeNode,190034,190035,0,19
51608,TreeNode,190036,190043,2,19
77978,TreeNode,190037,190038,0,20
77979,TreeNode,190039,190042,1,20
88534,TreeNode,190040,190041,0,21
19016,TreeNode,190045,190058,3,18
51589,TreeNode,190046,190055,2,19
81611,TreeNode,190047,190050,1,20
89060,TreeNode,190048,190049,0,21
81612,TreeNode,190051,190052,0,20
81613,TreeNode,190053,190054,0,20
51590,TreeNode,190056,190057,0,19
392,TreeNode,190065,190156,8,12
667,TreeNode,190066,190155,7,13
1021,TreeNode,190067,190074,2,14
4986,TreeNode,190068,190073,1,15
88054,TreeNode,190069,190070,0,16
88055,TreeNode,190071,190072,0,16
1022,TreeNode,190075,190108,6,14
1069,TreeNode,190076,190107,5,15
13905,TreeNode,190077,190088,3,16
17665,TreeNode,190078,190085,2,17
29019,TreeNode,190079,190080,0,18
29020,TreeNode,190081,190084,1,18
87289,TreeNode,190082,190083,0,19
17666,TreeNode,190086,190087,0,17
13906,TreeNode,190089,190106,4,16
38242,TreeNode,190090,190091,0,17
38243,TreeNode,190092,190105,3,17
73020,TreeNode,190093,190104,2,18
89720,TreeNode,190094,190099,1,19
94453,TreeNode,190095,190096,0,20
94454,TreeNode,190097,190098,0,20
89721,TreeNode,190100,190101,0,19
89722,TreeNode,190102,190103,0,19
1023,TreeNode,190109,190154,6,14
7910,TreeNode,190110,190113,1,15
30807,TreeNode,190111,190112,0,16
7911,TreeNode,190114,190139,5,15
23944,TreeNode,190115,190120,1,16
60109,TreeNode,190116,190117,0,17
60110,TreeNode,190118,190119,0,17
23945,TreeNode,190121,190138,4,16
32924,TreeNode,190122,190137,3,17
38686,TreeNode,190123,190132,2,18
50892,TreeNode,190124,190125,0,19
50893,TreeNode,190126,190129,1,19
87110,TreeNode,190127,190128,0,20
50894,TreeNode,190130,190131,0,19
38687,TreeNode,190133,190136,1,18
83944,TreeNode,190134,190135,0,19
7912,TreeNode,190140,190153,3,15
10775,TreeNode,190141,190146,2,16
38512,TreeNode,190142,190145,1,17
42298,TreeNode,190143,190144,0,18
10776,TreeNode,190147,190152,2,16
21948,TreeNode,190148,190151,1,17
55352,TreeNode,190149,190150,0,18
112,TreeNode,190161,196606,22,8
272,TreeNode,190162,190449,12,9
1267,TreeNode,190163,190336,11,10
2212,TreeNode,190164,190335,10,11
3255,TreeNode,190165,190334,9,12
3512,TreeNode,190166,190209,6,13
5433,TreeNode,190167,190172,2,14
27255,TreeNode,190168,190171,1,15
54103,TreeNode,190169,190170,0,16
5434,TreeNode,190173,190208,5,14
6927,TreeNode,190174,190201,4,15
24281,TreeNode,190175,190182,1,16
33801,TreeNode,190176,190177,0,17
33802,TreeNode,190178,190179,0,17
33803,TreeNode,190180,190181,0,17
24282,TreeNode,190183,190200,3,16
38346,TreeNode,190184,190191,2,17
69374,TreeNode,190185,190188,1,18
90050,TreeNode,190186,190187,0,19
69375,TreeNode,190189,190190,0,18
38347,TreeNode,190192,190193,0,17
38348,TreeNode,190194,190199,1,17
44617,TreeNode,190195,190196,0,18
44618,TreeNode,190197,190198,0,18
6928,TreeNode,190202,190207,2,15
22681,TreeNode,190203,190206,1,16
24131,TreeNode,190204,190205,0,17
3513,TreeNode,190210,190331,8,13
8494,TreeNode,190211,190288,7,14
10255,TreeNode,190212,190287,6,15
14025,TreeNode,190213,190214,0,16
14026,TreeNode,190215,190216,0,16
14027,TreeNode,190217,190286,5,16
34733,TreeNode,190218,190229,2,17
37942,TreeNode,190219,190224,1,18
98433,TreeNode,190220,190221,0,19
98434,TreeNode,190222,190223,0,19
37943,TreeNode,190225,190226,0,18
37944,TreeNode,190227,190228,0,18
34734,TreeNode,190230,190283,4,17
41470,TreeNode,190231,190244,2,18
58923,TreeNode,190232,190239,1,19
80273,TreeNode,190233,190234,0,20
80274,TreeNode,190235,190236,0,20
80275,TreeNode,190237,190238,0,20
58924,TreeNode,190240,190243,1,19
67345,TreeNode,190241,190242,0,20
41471,TreeNode,190245,190260,3,18
56942,TreeNode,190246,190259,2,19
79005,TreeNode,190247,190248,0,20
79006,TreeNode,190249,190256,1,20
91201,TreeNode,190250,190251,0,21
91202,TreeNode,190252,190253,0,21
91203,TreeNode,190254,190255,0,21
79007,TreeNode,190257,190258,0,20
41472,TreeNode,190261,190282,3,18
62924,TreeNode,190262,190267,1,19
65521,TreeNode,190263,190264,0,20
65522,TreeNode,190265,190266,0,20
62925,TreeNode,190268,190279,2,19
89786,TreeNode,190269,190276,1,20
91574,TreeNode,190270,190271,0,21
91575,TreeNode,190272,190273,0,21
91576,TreeNode,190274,190275,0,21
89787,TreeNode,190277,190278,0,20
62926,TreeNode,190280,190281,0,19
34735,TreeNode,190284,190285,0,17
8495,TreeNode,190289,190330,7,14
10075,TreeNode,190290,190329,6,15
11977,TreeNode,190291,190294,1,16
54608,TreeNode,190292,190293,0,17
11978,TreeNode,190295,190328,5,16
12126,TreeNode,190296,190327,4,17
14417,TreeNode,190297,190302,2,18
17852,TreeNode,190298,190301,1,19
18909,TreeNode,190299,190300,0,20
14418,TreeNode,190303,190326,3,18
23794,TreeNode,190304,190305,0,19
23795,TreeNode,190306,190315,2,19
40435,TreeNode,190307,190312,1,20
49945,TreeNode,190308,190309,0,21
49946,TreeNode,190310,190311,0,21
40436,TreeNode,190313,190314,0,20
23796,TreeNode,190316,190325,2,19
60372,TreeNode,190317,190324,1,20
98714,TreeNode,190318,190319,0,21
98715,TreeNode,190320,190321,0,21
98716,TreeNode,190322,190323,0,21
3514,TreeNode,190332,190333,0,13
1268,TreeNode,190337,190348,3,10
26066,TreeNode,190338,190345,2,11
29059,TreeNode,190339,190340,0,12
29060,TreeNode,190341,190344,1,12
75375,TreeNode,190342,190343,0,13
26067,TreeNode,190346,190347,0,11
1269,TreeNode,190349,190448,8,10
2578,TreeNode,190350,190437,7,11
3716,TreeNode,190351,190386,6,12
5989,TreeNode,190352,190383,5,13
33535,TreeNode,190353,190374,4,14
37283,TreeNode,190354,190355,0,15
37284,TreeNode,190356,190371,3,15
50318,TreeNode,190357,190358,0,16
50319,TreeNode,190359,190366,2,16
79301,TreeNode,190360,190365,1,17
90758,TreeNode,190361,190362,0,18
90759,TreeNode,190363,190364,0,18
50320,TreeNode,190367,190370,1,16
93320,TreeNode,190368,190369,0,17
37285,TreeNode,190372,190373,0,15
33536,TreeNode,190375,190376,0,14
33537,TreeNode,190377,190382,1,14
65512,TreeNode,190378,190379,0,15
65513,TreeNode,190380,190381,0,15
5990,TreeNode,190384,190385,0,13
3717,TreeNode,190387,190436,6,12
4964,TreeNode,190388,190435,5,13
6318,TreeNode,190389,190392,1,14
8627,TreeNode,190390,190391,0,15
6319,TreeNode,190393,190426,4,14
17112,TreeNode,190394,190399,1,15
86487,TreeNode,190395,190396,0,16
86488,TreeNode,190397,190398,0,16
17113,TreeNode,190400,190419,3,15
21000,TreeNode,190401,190404,1,16
47681,TreeNode,190402,190403,0,17
21001,TreeNode,190405,190418,2,16
40783,TreeNode,190406,190411,1,17
81624,TreeNode,190407,190408,0,18
81625,TreeNode,190409,190410,0,18
40784,TreeNode,190412,190413,0,17
40785,TreeNode,190414,190417,1,17
58292,TreeNode,190415,190416,0,18
17114,TreeNode,190420,190425,2,15
25618,TreeNode,190421,190424,1,16
59789,TreeNode,190422,190423,0,17
6320,TreeNode,190427,190434,2,14
63402,TreeNode,190428,190433,1,15
99005,TreeNode,190429,190430,0,16
99006,TreeNode,190431,190432,0,16
2579,TreeNode,190438,190447,2,11
33310,TreeNode,190439,190446,1,12
98144,TreeNode,190440,190441,0,13
98145,TreeNode,190442,190443,0,13
98146,TreeNode,190444,190445,0,13
273,TreeNode,190450,196605,21,9
358,TreeNode,190451,196256,20,10
404,TreeNode,190452,192747,19,11
858,TreeNode,190453,192262,18,12
1297,TreeNode,190454,190627,10,13
2825,TreeNode,190455,190626,9,14
5974,TreeNode,190456,190495,6,15
12521,TreeNode,190457,190494,5,16
13545,TreeNode,190458,190493,4,17
22199,TreeNode,190459,190470,2,18
27182,TreeNode,190460,190467,1,19
80804,TreeNode,190461,190462,0,20
80805,TreeNode,190463,190464,0,20
80806,TreeNode,190465,190466,0,20
27183,TreeNode,190468,190469,0,19
22200,TreeNode,190471,190492,3,18
26424,TreeNode,190472,190477,1,19
71364,TreeNode,190473,190474,0,20
71365,TreeNode,190475,190476,0,20
26425,TreeNode,190478,190487,2,19
64503,TreeNode,190479,190480,0,20
64504,TreeNode,190481,190486,1,20
99750,TreeNode,190482,190483,0,21
99751,TreeNode,190484,190485,0,21
26426,TreeNode,190488,190491,1,19
83397,TreeNode,190489,190490,0,20
5975,TreeNode,190496,190625,8,15
6713,TreeNode,190497,190500,1,16
11641,TreeNode,190498,190499,0,17
6714,TreeNode,190501,190624,7,16
8231,TreeNode,190502,190557,6,17
9214,TreeNode,190503,190520,5,18
16868,TreeNode,190504,190519,4,19
43162,TreeNode,190505,190518,3,20
72300,TreeNode,190506,190515,2,21
76640,TreeNode,190507,190508,0,22
76641,TreeNode,190509,190512,1,22
85025,TreeNode,190510,190511,0,23
76642,TreeNode,190513,190514,0,22
72301,TreeNode,190516,190517,0,21
9215,TreeNode,190521,190534,3,18
17395,TreeNode,190522,190529,2,19
32242,TreeNode,190523,190528,1,20
76807,TreeNode,190524,190525,0,21
76808,TreeNode,190526,190527,0,21
17396,TreeNode,190530,190531,0,19
17397,TreeNode,190532,190533,0,19
9216,TreeNode,190535,190556,3,18
15589,TreeNode,190536,190551,2,19
28302,TreeNode,190537,190538,0,20
28303,TreeNode,190539,190546,1,20
97187,TreeNode,190540,190541,0,21
97188,TreeNode,190542,190543,0,21
97189,TreeNode,190544,190545,0,21
28304,TreeNode,190547,190550,1,20
82134,TreeNode,190548,190549,0,21
15590,TreeNode,190552,190555,1,19
76560,TreeNode,190553,190554,0,20
8232,TreeNode,190558,190623,6,17
9447,TreeNode,190559,190580,5,18
29101,TreeNode,190560,190579,4,19
31295,TreeNode,190561,190576,3,20
35335,TreeNode,190562,190569,2,21
74775,TreeNode,190563,190564,0,22
74776,TreeNode,190565,190568,1,22
76369,TreeNode,190566,190567,0,23
35336,TreeNode,190570,190573,1,21
82564,TreeNode,190571,190572,0,22
35337,TreeNode,190574,190575,0,21
31296,TreeNode,190577,190578,0,20
9448,TreeNode,190581,190622,5,18
14095,TreeNode,190582,190619,4,19
19467,TreeNode,190583,190594,3,20
38517,TreeNode,190584,190593,2,21
47673,TreeNode,190585,190588,1,22
52721,TreeNode,190586,190587,0,23
47674,TreeNode,190589,190590,0,22
47675,TreeNode,190591,190592,0,22
19468,TreeNode,190595,190608,2,20
82179,TreeNode,190596,190597,0,21
82180,TreeNode,190598,190605,1,21
86883,TreeNode,190599,190600,0,22
86884,TreeNode,190601,190602,0,22
86885,TreeNode,190603,190604,0,22
82181,TreeNode,190606,190607,0,21
19469,TreeNode,190609,190618,2,20
27270,TreeNode,190610,190611,0,21
27271,TreeNode,190612,190615,1,21
34020,TreeNode,190613,190614,0,22
27272,TreeNode,190616,190617,0,21
14096,TreeNode,190620,190621,0,19
1298,TreeNode,190628,190763,8,13
1947,TreeNode,190629,190694,6,14
3385,TreeNode,190630,190651,4,15
36780,TreeNode,190631,190646,3,16
39179,TreeNode,190632,190639,1,17
47008,TreeNode,190633,190634,0,18
47009,TreeNode,190635,190636,0,18
47010,TreeNode,190637,190638,0,18
39180,TreeNode,190640,190645,2,17
87711,TreeNode,190641,190644,1,18
92835,TreeNode,190642,190643,0,19
36781,TreeNode,190647,190650,1,16
59422,TreeNode,190648,190649,0,17
3386,TreeNode,190652,190693,5,15
7589,TreeNode,190653,190692,4,16
38544,TreeNode,190654,190669,2,17
39164,TreeNode,190655,190656,0,18
39165,TreeNode,190657,190664,1,18
44921,TreeNode,190658,190659,0,19
44922,TreeNode,190660,190661,0,19
44923,TreeNode,190662,190663,0,19
39166,TreeNode,190665,190668,1,18
87850,TreeNode,190666,190667,0,19
38545,TreeNode,190670,190691,3,17
44175,TreeNode,190671,190682,2,18
62026,TreeNode,190672,190677,1,19
80214,TreeNode,190673,190674,0,20
80215,TreeNode,190675,190676,0,20
62027,TreeNode,190678,190681,1,19
63799,TreeNode,190679,190680,0,20
44176,TreeNode,190683,190690,2,18
57238,TreeNode,190684,190689,1,19
62558,TreeNode,190685,190686,0,20
62559,TreeNode,190687,190688,0,20
1948,TreeNode,190695,190762,7,14
6062,TreeNode,190696,190733,6,15
11138,TreeNode,190697,190724,5,16
18019,TreeNode,190698,190723,4,17
46685,TreeNode,190699,190720,3,18
53209,TreeNode,190700,190703,1,19
60392,TreeNode,190701,190702,0,20
53210,TreeNode,190704,190705,0,19
53211,TreeNode,190706,190719,2,19
69093,TreeNode,190707,190710,1,20
71134,TreeNode,190708,190709,0,21
69094,TreeNode,190711,190716,1,20
75759,TreeNode,190712,190713,0,21
75760,TreeNode,190714,190715,0,21
69095,TreeNode,190717,190718,0,20
46686,TreeNode,190721,190722,0,18
11139,TreeNode,190725,190732,2,16
26944,TreeNode,190726,190731,1,17
86802,TreeNode,190727,190728,0,18
86803,TreeNode,190729,190730,0,18
6063,TreeNode,190734,190737,1,15
41945,TreeNode,190735,190736,0,16
6064,TreeNode,190738,190761,3,15
40473,TreeNode,190739,190750,2,16
59172,TreeNode,190740,190747,1,17
73112,TreeNode,190741,190742,0,18
73113,TreeNode,190743,190744,0,18
73114,TreeNode,190745,190746,0,18
59173,TreeNode,190748,190749,0,17
40474,TreeNode,190751,190756,1,16
59754,TreeNode,190752,190753,0,17
59755,TreeNode,190754,190755,0,17
40475,TreeNode,190757,190760,1,16
89315,TreeNode,190758,190759,0,17
1299,TreeNode,190764,192261,17,13
1808,TreeNode,190765,191876,16,14
1882,TreeNode,190766,191177,13,15
3620,TreeNode,190767,190770,1,16
62104,TreeNode,190768,190769,0,17
3621,TreeNode,190771,191176,12,16
5263,TreeNode,190772,190803,5,17
8702,TreeNode,190773,190802,4,18
33571,TreeNode,190774,190789,2,19
63512,TreeNode,190775,190782,1,20
95495,TreeNode,190776,190777,0,21
95496,TreeNode,190778,190779,0,21
95497,TreeNode,190780,190781,0,21
63513,TreeNode,190783,190786,1,20
65107,TreeNode,190784,190785,0,21
63514,TreeNode,190787,190788,0,20
33572,TreeNode,190790,190801,3,19
81075,TreeNode,190791,190800,2,20
92015,TreeNode,190792,190793,0,21
92016,TreeNode,190794,190799,1,21
94195,TreeNode,190795,190796,0,22
94196,TreeNode,190797,190798,0,22
5264,TreeNode,190804,191145,11,17
6075,TreeNode,190805,190978,10,18
7772,TreeNode,190806,190863,5,19
16904,TreeNode,190807,190842,4,20
18688,TreeNode,190808,190809,0,21
18689,TreeNode,190810,190825,3,21
18813,TreeNode,190811,190814,1,22
68655,TreeNode,190812,190813,0,23
18814,TreeNode,190815,190822,2,22
20121,TreeNode,190816,190821,1,23
86416,TreeNode,190817,190818,0,24
86417,TreeNode,190819,190820,0,24
18815,TreeNode,190823,190824,0,22
18690,TreeNode,190826,190841,3,21
52087,TreeNode,190827,190830,1,22
55940,TreeNode,190828,190829,0,23
52088,TreeNode,190831,190840,2,22
55364,TreeNode,190832,190837,1,23
99250,TreeNode,190833,190834,0,24
99251,TreeNode,190835,190836,0,24
55365,TreeNode,190838,190839,0,23
16905,TreeNode,190843,190862,4,20
18776,TreeNode,190844,190861,3,21
33847,TreeNode,190845,190852,2,22
63584,TreeNode,190846,190851,1,23
77561,TreeNode,190847,190848,0,24
77562,TreeNode,190849,190850,0,24
33848,TreeNode,190853,190856,1,22
44715,TreeNode,190854,190855,0,23
33849,TreeNode,190857,190860,1,22
73678,TreeNode,190858,190859,0,23
7773,TreeNode,190864,190977,9,19
12232,TreeNode,190865,190972,8,20
23986,TreeNode,190866,190883,3,21
58786,TreeNode,190867,190870,1,22
79603,TreeNode,190868,190869,0,23
58787,TreeNode,190871,190872,0,22
58788,TreeNode,190873,190882,2,22
87463,TreeNode,190874,190881,1,23
96344,TreeNode,190875,190876,0,24
96345,TreeNode,190877,190878,0,24
96346,TreeNode,190879,190880,0,24
23987,TreeNode,190884,190889,2,21
37321,TreeNode,190885,190888,1,22
83244,TreeNode,190886,190887,0,23
23988,TreeNode,190890,190971,7,21
30978,TreeNode,190891,190894,1,22
62752,TreeNode,190892,190893,0,23
30979,TreeNode,190895,190896,0,22
30980,TreeNode,190897,190970,6,22
33833,TreeNode,190898,190899,0,23
33834,TreeNode,190900,190915,2,23
84458,TreeNode,190901,190904,1,24
93589,TreeNode,190902,190903,0,25
84459,TreeNode,190905,190906,0,24
84460,TreeNode,190907,190914,1,24
88485,TreeNode,190908,190909,0,25
88486,TreeNode,190910,190911,0,25
88487,TreeNode,190912,190913,0,25
33835,TreeNode,190916,190969,5,23
34843,TreeNode,190917,190936,3,24
58207,TreeNode,190918,190919,0,25
58208,TreeNode,190920,190921,0,25
58209,TreeNode,190922,190935,2,25
68512,TreeNode,190923,190926,1,26
86224,TreeNode,190924,190925,0,27
68513,TreeNode,190927,190928,0,26
68514,TreeNode,190929,190934,1,26
83395,TreeNode,190930,190931,0,27
83396,TreeNode,190932,190933,0,27
34844,TreeNode,190937,190968,4,24
38920,TreeNode,190938,190947,2,25
42663,TreeNode,190939,190940,0,26
42664,TreeNode,190941,190942,0,26
42665,TreeNode,190943,190946,1,26
86008,TreeNode,190944,190945,0,27
38921,TreeNode,190948,190965,3,25
41505,TreeNode,190949,190960,2,26
55520,TreeNode,190950,190953,1,27
92884,TreeNode,190951,190952,0,28
55521,TreeNode,190954,190959,1,27
86003,TreeNode,190955,190956,0,28
86004,TreeNode,190957,190958,0,28
41506,TreeNode,190961,190962,0,26
41507,TreeNode,190963,190964,0,26
38922,TreeNode,190966,190967,0,25
12233,TreeNode,190973,190974,0,20
12234,TreeNode,190975,190976,0,20
6076,TreeNode,190979,191144,8,18
10435,TreeNode,190980,191101,7,19
28532,TreeNode,190981,191052,6,20
32274,TreeNode,190982,191001,4,21
32787,TreeNode,190983,190988,1,22
58401,TreeNode,190984,190985,0,23
58402,TreeNode,190986,190987,0,23
32788,TreeNode,190989,191000,3,22
52141,TreeNode,190990,190997,2,23
83544,TreeNode,190991,190992,0,24
83545,TreeNode,190993,190996,1,24
96939,TreeNode,190994,190995,0,25
52142,TreeNode,190998,190999,0,23
32275,TreeNode,191002,191003,0,21
32276,TreeNode,191004,191051,5,21
36859,TreeNode,191005,191020,3,22
38657,TreeNode,191006,191007,0,23
38658,TreeNode,191008,191019,2,23
54273,TreeNode,191009,191010,0,24
54274,TreeNode,191011,191012,0,24
54275,TreeNode,191013,191018,1,24
94899,TreeNode,191014,191015,0,25
94900,TreeNode,191016,191017,0,25
36860,TreeNode,191021,191050,4,22
38085,TreeNode,191022,191023,0,23
38086,TreeNode,191024,191031,1,23
87425,TreeNode,191025,191026,0,24
87426,TreeNode,191027,191028,0,24
87427,TreeNode,191029,191030,0,24
38087,TreeNode,191032,191049,3,23
46615,TreeNode,191033,191044,2,24
75061,TreeNode,191034,191035,0,25
75062,TreeNode,191036,191043,1,25
89858,TreeNode,191037,191038,0,26
89859,TreeNode,191039,191040,0,26
89860,TreeNode,191041,191042,0,26
46616,TreeNode,191045,191046,0,24
46617,TreeNode,191047,191048,0,24
28533,TreeNode,191053,191100,4,20
33688,TreeNode,191054,191057,1,21
60586,TreeNode,191055,191056,0,22
